frame_id,class_name,x1,y1,x2,y2,confidence
0,potted plant,1795,457,1919,545,0.3528076112270355
1,potted plant,1793,456,1919,546,0.3849950432777405
2,potted plant,1793,456,1919,545,0.38038426637649536
5,vase,1818,353,1864,475,0.7286820411682129
6,fire hydrant,1794,631,1862,695,0.6778655052185059
6,vase,1822,392,1855,473,0.3284742534160614
6,vase,1817,352,1865,476,0.43776431679725647
14,vase,1828,401,1858,474,0.367303729057312
14,vase,1825,402,1856,474,0.5430601239204407
14,vase,1819,349,1866,473,0.7059592008590698
18,potted plant,1792,456,1919,541,0.28629928827285767
19,potted plant,1794,457,1919,541,0.3027699291706085
20,potted plant,1793,454,1919,541,0.4568227529525757
30,vase,1824,369,1862,476,0.3744201064109802
31,potted plant,1789,455,1919,540,0.3866390883922577
31,potted plant,51,420,169,547,0.2551860809326172
32,potted plant,1790,454,1919,542,0.2739141583442688
32,vase,1823,363,1865,474,0.3860558271408081
36,person,1724,263,1801,437,0.4800046980381012
37,person,1726,264,1802,429,0.3622419238090515
38,person,1726,265,1797,426,0.25657323002815247
39,person,1724,263,1798,433,0.3062720000743866
46,potted plant,1791,455,1919,543,0.27999401092529297
47,potted plant,1789,455,1919,543,0.2653326094150543
48,potted plant,1790,454,1919,541,0.40602636337280273
55,fire hydrant,1523,578,1613,657,0.6407710909843445
56,vase,1818,349,1868,476,0.4081425964832306
56,fire hydrant,1516,594,1556,652,0.28507813811302185
57,fire hydrant,1509,574,1600,652,0.6439712643623352
62,person,1738,269,1854,476,0.29213768243789673
62,person,1724,269,1799,426,0.6530047059059143
63,person,1726,268,1799,429,0.6136332750320435
64,person,1725,266,1806,432,0.7657560706138611
65,person,1725,267,1800,432,0.7710875868797302
66,person,1724,266,1804,436,0.7486562132835388
66,vase,1822,363,1863,472,0.49572378396987915
67,traffic light,638,241,683,270,0.8145713210105896
67,person,1725,269,1798,427,0.4928990602493286
68,person,1725,270,1796,426,0.43202856183052063
68,traffic light,643,240,688,270,0.6532773971557617
69,fire hydrant,1469,589,1544,651,0.35168227553367615
69,fire hydrant,1441,568,1493,646,0.8670384287834167
71,fire hydrant,1433,575,1480,646,0.2532616853713989
71,person,1727,270,1797,421,0.33761024475097656
72,person,1729,269,1798,420,0.28417274355888367
76,fire hydrant,1421,591,1509,648,0.36883246898651123
80,potted plant,1426,595,1490,647,0.41340091824531555
80,potted plant,1395,591,1438,641,0.2571312189102173
82,vase,1820,349,1869,476,0.6768361330032349
83,vase,1820,350,1869,476,0.5922424793243408
84,vase,1820,351,1869,477,0.5660109519958496
87,traffic light,1362,590,1460,642,0.3178914785385132
94,potted plant,1352,585,1420,642,0.7550855278968811
95,potted plant,1349,587,1414,642,0.5349595546722412
96,fire hydrant,1327,583,1412,643,0.3332653045654297
97,potted plant,1330,583,1404,642,0.28076431155204773
98,potted plant,1330,583,1403,641,0.7148666381835938
98,potted plant,1307,584,1346,627,0.37774866819381714
99,potted plant,1791,458,1919,541,0.4301856458187103
99,fire hydrant,1318,581,1403,640,0.2891037166118622
99,parking meter,1301,584,1342,627,0.2710113525390625
99,vase,1824,353,1867,475,0.3621319830417633
104,vase,1824,359,1864,475,0.41468796133995056
105,train,0,214,1918,401,0.4050789177417755
106,vase,1824,360,1864,475,0.4856095314025879
107,vase,1821,352,1869,477,0.6579791903495789
107,potted plant,1791,460,1919,541,0.33708131313323975
107,vase,1263,582,1303,624,0.3194744884967804
107,vase,1828,406,1859,476,0.2829078435897827
108,vase,1825,361,1864,474,0.5117040276527405
110,vase,1822,352,1869,478,0.2890658974647522
111,potted plant,1790,460,1919,540,0.2815464437007904
111,vase,1824,360,1865,475,0.6718438267707825
116,truck,0,222,1919,700,0.45070165395736694
144,vase,1083,572,1168,628,0.2667352855205536
144,vase,1827,394,1861,473,0.36159977316856384
144,vase,1818,345,1876,477,0.25555941462516785
145,vase,1828,394,1862,474,0.4565742015838623
146,potted plant,1794,460,1919,544,0.26902255415916443
147,potted plant,1795,460,1919,544,0.26255467534065247
154,person,1738,266,1837,474,0.39789023995399475
155,person,1739,266,1830,473,0.4186900854110718
156,person,1738,266,1832,473,0.3946067690849304
158,person,1737,266,1823,471,0.3986280560493469
159,person,1739,265,1826,473,0.3367454409599304
173,train,0,213,1918,394,0.3910236358642578
174,train,0,167,1919,390,0.41299909353256226
175,train,0,80,1918,385,0.3634379506111145
179,potted plant,900,566,994,620,0.35843130946159363
182,train,0,167,1919,416,0.714750349521637
186,train,0,213,1919,456,0.3993992805480957
188,potted plant,1803,465,1919,548,0.25202593207359314
191,train,0,130,1919,390,0.4343968331813812
196,truck,0,168,1919,452,0.6284081339836121
197,truck,0,175,1919,466,0.2898542582988739
208,truck,0,193,1919,672,0.34089815616607666
216,traffic light,710,560,805,604,0.7285357117652893
220,traffic light,689,559,789,613,0.35374605655670166
231,traffic light,622,562,730,603,0.677068293094635
238,train,0,174,1919,419,0.3125784993171692
247,traffic light,550,555,575,589,0.8970503211021423
247,train,0,224,1919,462,0.3333771526813507
248,traffic light,548,554,645,610,0.330625981092453
248,traffic light,543,558,575,591,0.6904199123382568
250,train,0,222,1919,460,0.32411760091781616
251,train,0,219,1919,461,0.5133587121963501
260,potted plant,1798,462,1919,549,0.4258888363838196
260,potted plant,53,417,178,580,0.3867810070514679
261,potted plant,1799,462,1919,549,0.5248610377311707
261,potted plant,54,419,178,569,0.3440660536289215
271,train,0,207,1918,421,0.40272969007492065
280,traffic light,387,562,489,610,0.7489860653877258
331,vase,1818,350,1870,476,0.26493045687675476
371,vase,1819,350,1870,472,0.8908765912055969
372,vase,1818,351,1871,475,0.30639320611953735
485,person,1738,263,1831,467,0.5887587666511536
485,person,1727,267,1790,421,0.3159083127975464
487,person,1741,264,1836,472,0.33760425448417664
493,person,1735,265,1814,458,0.45757630467414856
673,person,1736,256,1859,475,0.5029788613319397
674,person,1729,255,1866,475,0.6977370977401733
674,person,1723,260,1811,422,0.6057182550430298
675,person,1725,258,1812,425,0.9219311475753784
676,person,1727,259,1808,421,0.8276243209838867
677,person,1737,258,1838,467,0.45679473876953125
678,person,1737,256,1837,471,0.2794501781463623
683,person,1730,258,1817,426,0.3723657429218292
687,train,1372,587,1506,645,0.4988481104373932
688,train,1367,586,1502,645,0.2638753056526184
695,truck,1326,585,1459,641,0.2578135132789612
698,car,1310,551,1565,647,0.3267954885959625
698,car,1316,578,1455,646,0.7492650747299194
698,truck,1307,548,1555,648,0.4691377878189087
698,truck,1310,579,1451,647,0.8517736792564392
700,train,1299,580,1428,640,0.3140023648738861
701,truck,1291,580,1419,642,0.7596482038497925
702,truck,1287,580,1419,644,0.9713975191116333
704,truck,1279,581,1407,639,0.42295485734939575
704,truck,1275,579,1407,639,0.7554464936256409
705,truck,1275,578,1399,639,0.9578297734260559
706,truck,1257,526,1867,652,0.5753234624862671
706,truck,1260,529,1610,645,0.6822586059570312
706,truck,1270,575,1394,642,0.5727032423019409
707,truck,1263,575,1389,641,0.8399641513824463
708,truck,1263,574,1384,641,0.2698686122894287
708,truck,1256,573,1381,642,0.9520301222801208
709,car,1257,574,1376,640,0.5716467499732971
709,truck,1256,574,1375,641,0.9472950100898743
710,truck,1249,572,1368,640,0.9821088314056396
711,truck,1244,570,1364,640,0.980301558971405
712,truck,1240,574,1358,638,0.9866650104522705
713,truck,1237,574,1352,634,0.9571908116340637
714,truck,1227,574,1348,636,0.9596670269966125
715,truck,1222,574,1341,635,0.96338951587677
716,truck,1219,575,1330,636,0.8302150964736938
716,truck,763,532,1332,633,0.7449607253074646
717,truck,1206,571,1328,637,0.6470925807952881
718,truck,1199,572,1323,637,0.8323810696601868
719,truck,1192,571,1320,633,0.7471435070037842
720,truck,1189,571,1313,631,0.8290618658065796
721,truck,1186,572,1304,631,0.6845070719718933
722,truck,1181,573,1300,632,0.9114875793457031
723,truck,1178,574,1292,633,0.5544578433036804
724,truck,1170,574,1288,632,0.7045039534568787
725,truck,1163,573,1279,633,0.34578508138656616
725,truck,1163,571,1278,631,0.3142625093460083
726,truck,1157,570,1277,629,0.8626666069030762
734,person,1735,256,1858,474,0.8458621501922607
734,person,1721,260,1800,419,0.37592703104019165
736,person,1730,257,1818,426,0.49672138690948486
737,person,1731,256,1826,434,0.4927385449409485
738,person,1733,255,1830,450,0.4823245108127594
778,bench,862,569,998,614,0.49695298075675964
779,bench,858,564,996,612,0.5068717002868652
788,truck,814,562,945,606,0.2684752643108368
793,potted plant,778,561,921,610,0.4655287265777588
819,boat,638,561,772,607,0.559930145740509
830,car,583,558,711,608,0.31612324714660645
831,car,578,559,706,608,0.5209320783615112
835,train,547,558,685,608,0.3949412405490875
836,train,541,559,678,604,0.2612842917442322
842,train,512,557,645,604,0.9131386876106262
843,train,506,556,641,606,0.8931745886802673
844,bus,500,557,635,605,0.26113197207450867
845,bus,499,557,640,610,0.4955620765686035
846,truck,487,559,622,607,0.29048866033554077
846,bus,489,559,622,608,0.8475743532180786
847,truck,483,559,617,608,0.5502302050590515
847,car,483,559,617,608,0.6180869340896606
848,truck,477,559,610,612,0.46498140692710876
848,car,477,559,611,611,0.7967551350593567
849,car,474,559,607,610,0.5551130175590515
859,traffic light,413,561,554,606,0.3911900818347931
860,train,411,561,546,606,0.25792184472084045
876,person,1729,260,1809,431,0.4103347361087799
881,vase,1821,349,1872,474,0.4787960350513458
923,book,82,572,207,615,0.3291747570037842
933,person,1743,259,1871,473,0.5414361357688904
934,person,1743,258,1871,472,0.6031125783920288
935,person,1738,257,1874,468,0.6961513161659241
935,person,1736,262,1826,433,0.4627513289451599
936,person,1739,257,1874,470,0.32079583406448364
936,person,1736,261,1827,431,0.25771501660346985
944,vase,1824,351,1875,477,0.2552680969238281
945,vase,1825,351,1874,476,0.5407400727272034
946,vase,1823,351,1873,477,0.4444229304790497
947,vase,1823,351,1874,475,0.6750777959823608
1032,car,1293,507,1919,700,0.7056427001953125
1033,car,1274,502,1919,700,0.32012686133384705
1041,vase,1821,349,1876,476,0.4501645565032959
1042,vase,1821,348,1873,475,0.773762047290802
1043,vase,1821,349,1873,475,0.8233835697174072
1044,vase,1821,350,1875,477,0.37190911173820496
1163,potted plant,50,413,175,545,0.3253292739391327
1164,potted plant,50,413,175,545,0.3194359838962555
1165,potted plant,51,414,175,545,0.2750391662120819
1166,potted plant,50,414,174,545,0.25529569387435913
1167,potted plant,49,414,175,545,0.2545683979988098
1169,potted plant,49,414,175,547,0.527782142162323
1170,potted plant,50,414,174,546,0.4344562888145447
1171,potted plant,49,414,174,546,0.38054558634757996
1172,potted plant,48,414,173,545,0.26262539625167847
1173,potted plant,47,414,175,545,0.36351191997528076
1194,person,1728,267,1805,426,0.38507717847824097
1200,person,1741,264,1834,462,0.505664050579071
1201,person,1740,262,1839,473,0.6925578713417053
1202,person,1743,261,1842,475,0.37202906608581543
1202,person,1730,267,1800,421,0.28830990195274353
1203,person,1745,262,1848,477,0.36864200234413147
1207,potted plant,47,417,168,542,0.27818042039871216
1252,potted plant,49,414,175,545,0.2611403167247772
1254,potted plant,47,413,175,544,0.30895406007766724
1255,potted plant,49,413,176,545,0.5104537606239319
1258,potted plant,46,413,176,546,0.26895254850387573
1263,potted plant,45,414,175,546,0.2707378566265106
1274,potted plant,47,413,175,546,0.3508690893650055
1275,potted plant,47,414,175,546,0.3183108866214752
1276,potted plant,47,413,175,546,0.2985561490058899
1277,potted plant,0,638,247,882,0.2589573562145233
1277,potted plant,48,413,175,546,0.38953718543052673
1278,potted plant,0,638,246,882,0.2599542438983917
1278,potted plant,47,414,175,546,0.2985568642616272
1279,potted plant,0,638,246,882,0.2696434259414673
1279,potted plant,47,414,176,547,0.3072797954082489
1280,potted plant,0,638,246,881,0.3649824559688568
1280,potted plant,48,413,177,548,0.41121283173561096
1281,potted plant,0,638,246,882,0.26115572452545166
1281,potted plant,48,414,176,547,0.3499012291431427
1282,potted plant,49,414,176,548,0.274491548538208
1283,potted plant,49,414,177,547,0.271168053150177
1353,potted plant,48,410,176,567,0.5945255160331726
1354,potted plant,51,411,176,568,0.7320630550384521
1383,person,1742,269,1824,462,0.34314650297164917
1388,person,1748,266,1843,479,0.4657738208770752
1389,person,1798,273,1859,481,0.30699679255485535
1481,potted plant,1792,470,1919,565,0.27187246084213257
1482,potted plant,1792,470,1919,564,0.25078243017196655
1485,potted plant,1793,470,1919,568,0.2543114125728607
1486,potted plant,1792,470,1919,568,0.28291064500808716
1487,potted plant,1793,471,1919,567,0.29231300950050354
1500,person,1733,266,1803,471,0.49069204926490784
1501,person,1736,266,1810,473,0.5514013171195984
1502,person,1733,267,1803,469,0.5999501943588257
1503,person,1736,266,1811,473,0.5503159761428833
1503,person,1730,270,1786,423,0.2629697620868683
1504,person,1732,268,1799,462,0.7129698395729065
1505,person,1734,265,1808,475,0.2828114628791809
1505,person,1730,269,1786,424,0.36366555094718933
1506,person,1733,268,1797,462,0.421093612909317
1507,person,1733,267,1799,463,0.44063860177993774
1508,person,1734,267,1802,469,0.4425783157348633
1509,person,1735,266,1804,472,0.49669092893600464
1510,person,1734,267,1802,469,0.48814523220062256
1511,person,1735,266,1804,472,0.4706098139286041
1512,potted plant,1790,464,1919,561,0.2513450086116791
1512,person,1735,267,1804,471,0.46740901470184326
1513,person,1733,268,1798,466,0.46615007519721985
1514,person,1734,268,1802,470,0.2500665485858917
1515,person,1733,268,1800,466,0.3449207544326782
1516,person,1734,268,1800,466,0.25007563829421997
1517,person,1732,268,1796,453,0.3703642189502716
1518,person,1732,269,1794,451,0.4292154312133789
1521,car,0,324,55,391,0.4908040463924408
1522,car,0,324,63,391,0.39130714535713196
1523,car,0,323,71,392,0.3453798294067383
1525,car,0,319,81,397,0.6237500905990601
1526,car,0,318,85,396,0.5608094334602356
1528,car,0,318,95,396,0.32863864302635193
1532,car,0,317,115,397,0.752345621585846
1533,cell phone,0,315,124,397,0.5380847454071045
1534,car,0,314,129,396,0.7186568379402161
1537,car,0,313,147,393,0.3347916603088379
1549,potted plant,1789,466,1919,556,0.3830631971359253
1550,potted plant,1787,465,1919,556,0.25116226077079773
1555,potted plant,1788,466,1919,553,0.29741477966308594
1555,bottle,42,311,229,382,0.6222583651542664
1556,bottle,43,308,234,384,0.25015127658843994
1557,potted plant,1788,466,1919,553,0.26166966557502747
1558,potted plant,1788,466,1919,554,0.4767621159553528
1559,potted plant,1789,467,1919,554,0.6226471662521362
1560,potted plant,1789,467,1919,554,0.6829721331596375
1561,potted plant,1788,467,1919,553,0.4459453523159027
1561,bottle,70,307,256,385,0.4796707034111023
1562,potted plant,1786,465,1919,553,0.36845049262046814
1563,potted plant,1787,465,1919,552,0.4839704632759094
1564,potted plant,1788,465,1919,552,0.550234854221344
1565,potted plant,1787,465,1919,552,0.5444003939628601
1565,person,1734,269,1804,474,0.43589603900909424
1566,potted plant,1786,463,1919,552,0.41269195079803467
1566,person,1737,269,1809,477,0.4386766850948334
1567,potted plant,1786,463,1919,553,0.40378063917160034
1567,person,1737,269,1809,476,0.4950650632381439
1568,person,1740,270,1815,479,0.47682392597198486
1569,person,1740,270,1818,480,0.3686752915382385
1571,person,1740,270,1815,479,0.2674431800842285
1573,person,1733,270,1801,475,0.31903743743896484
1574,potted plant,1786,462,1919,551,0.33175182342529297
1574,person,1732,268,1801,474,0.43500253558158875
1575,potted plant,1785,462,1919,552,0.2904656231403351
1575,person,1732,268,1799,472,0.34115147590637207
1576,potted plant,1785,462,1919,551,0.29543381929397583
1576,person,1732,268,1798,470,0.3660108149051666
1577,potted plant,1787,463,1919,551,0.25715547800064087
1577,person,1732,268,1800,468,0.39786988496780396
1578,potted plant,1788,464,1919,553,0.47558170557022095
1578,person,1730,268,1797,453,0.3939817547798157
1578,potted plant,43,415,172,541,0.29927322268486023
1579,potted plant,1788,464,1919,553,0.39657580852508545
1579,person,1731,267,1800,468,0.36722397804260254
1579,potted plant,44,415,169,539,0.27005743980407715
1580,potted plant,1787,464,1919,553,0.3795187175273895
1580,person,1731,268,1799,467,0.396162748336792
1581,person,1730,268,1796,460,0.5086382627487183
1582,person,1731,268,1799,466,0.47483763098716736
1583,person,1731,269,1798,463,0.461213618516922
1584,person,1730,269,1798,466,0.5294427871704102
1585,person,1732,269,1802,474,0.41266071796417236
1586,person,1730,270,1798,469,0.5630062222480774
1587,person,1729,270,1797,462,0.5765127539634705
1588,person,1729,270,1797,461,0.6549264788627625
1589,person,1728,271,1792,441,0.7028748393058777
1590,person,1727,271,1790,432,0.7616307139396667
1591,person,1727,270,1790,436,0.7939887642860413
1592,person,1728,271,1793,457,0.7838972210884094
1593,person,1727,271,1790,449,0.7639545798301697
1594,person,1729,270,1795,461,0.7481377124786377
1595,person,1728,270,1793,450,0.7237076759338379
1596,person,1728,269,1793,448,0.7030165791511536
1596,potted plant,45,414,170,542,0.3301418721675873
1597,person,1730,270,1795,460,0.6048303246498108
1598,person,1731,269,1797,468,0.7278417348861694
1599,person,1731,269,1798,469,0.725297212600708
1600,person,1731,269,1797,469,0.735083818435669
1601,potted plant,1786,463,1919,552,0.2654355764389038
1601,person,1731,269,1797,466,0.7738159894943237
1602,potted plant,1789,465,1919,553,0.4412904679775238
1602,person,1731,269,1796,467,0.701113760471344
1603,potted plant,1789,465,1919,554,0.4696652591228485
1603,person,1729,269,1794,461,0.7098110318183899
1604,potted plant,1789,465,1919,554,0.4405306577682495
1604,person,1730,269,1796,467,0.7516998648643494
1605,potted plant,1789,464,1919,554,0.446906715631485
1605,person,1731,269,1799,470,0.7541318535804749
1606,potted plant,1789,464,1919,554,0.3989269435405731
1606,person,1730,269,1797,468,0.7110610604286194
1607,potted plant,1789,464,1919,554,0.41968223452568054
1607,person,1729,270,1794,461,0.7184371948242188
1608,potted plant,1789,464,1919,553,0.4603077471256256
1608,person,1729,270,1793,458,0.7167770266532898
1608,potted plant,42,414,169,537,0.2620972692966461
1609,potted plant,1789,464,1919,553,0.4514023959636688
1609,person,1730,270,1796,462,0.6923090219497681
1609,potted plant,43,414,169,538,0.3738114535808563
1610,potted plant,1788,464,1919,554,0.47692999243736267
1610,person,1729,269,1794,457,0.7475966215133667
1610,potted plant,42,415,170,541,0.3560769557952881
1611,potted plant,1788,465,1919,555,0.47238820791244507
1611,person,1730,269,1797,466,0.7139293551445007
1611,potted plant,42,415,170,539,0.2613336741924286
1612,potted plant,1788,464,1919,555,0.47585731744766235
1612,person,1731,269,1799,471,0.7333354353904724
1612,potted plant,42,415,172,541,0.34198814630508423
1613,potted plant,1788,464,1919,554,0.38401496410369873
1613,person,1732,270,1801,473,0.7210933566093445
1614,potted plant,1787,464,1919,555,0.3702133297920227
1614,person,1731,269,1799,471,0.769107460975647
1614,potted plant,42,414,171,543,0.29715192317962646
1615,potted plant,1787,464,1919,554,0.277730792760849
1615,person,1731,270,1799,471,0.8065468072891235
1615,person,1729,271,1784,418,0.25479164719581604
1616,potted plant,1787,464,1919,555,0.27233660221099854
1616,person,1731,270,1798,472,0.7939625382423401
1617,person,1731,269,1800,473,0.8166477084159851
1617,person,1727,272,1783,419,0.28738588094711304
1618,person,1732,269,1799,473,0.8051387071609497
1618,person,1728,272,1783,419,0.2807181477546692
1619,person,1732,269,1799,473,0.7928734421730042
1619,person,1728,272,1782,419,0.29825711250305176
1620,person,1732,269,1799,473,0.7716202139854431
1621,person,1735,270,1802,474,0.7443150281906128
1622,person,1736,270,1804,477,0.6561561822891235
1622,person,1729,272,1783,419,0.3135910928249359
1623,potted plant,1785,462,1919,555,0.27138552069664
1623,person,1740,270,1811,480,0.4076095521450043
1623,potted plant,42,413,170,539,0.28665652871131897
1624,potted plant,1786,463,1919,555,0.3003233075141907
1624,person,1743,270,1819,481,0.40818965435028076
1625,potted plant,1786,463,1919,556,0.3784811198711395
1625,person,1743,271,1820,481,0.28599873185157776
1625,potted plant,42,413,169,539,0.3376648724079132
1626,potted plant,1786,463,1919,556,0.3713325560092926
1626,person,1742,271,1818,481,0.33351704478263855
1626,potted plant,41,413,169,539,0.3375168740749359
1627,potted plant,1788,463,1919,555,0.3439227342605591
1627,person,1742,272,1818,481,0.3314310312271118
1628,potted plant,1788,464,1919,557,0.45088884234428406
1628,person,1741,271,1817,480,0.3763197362422943
1628,potted plant,43,413,169,540,0.38832172751426697
1629,potted plant,1787,463,1919,557,0.3925689160823822
1629,person,1741,271,1819,481,0.33893662691116333
1629,potted plant,43,413,169,539,0.36478284001350403
1630,potted plant,1787,463,1919,558,0.3953043520450592
1630,person,1740,272,1819,481,0.32122525572776794
1630,potted plant,43,413,169,539,0.3458610773086548
1632,potted plant,1786,462,1919,559,0.2662302553653717
1632,potted plant,43,414,169,540,0.29638010263442993
1633,potted plant,43,413,169,540,0.2591627538204193
1634,potted plant,1786,462,1919,560,0.2568509876728058
1634,potted plant,43,413,169,541,0.31286367774009705
1635,potted plant,1788,463,1919,559,0.3966490626335144
1635,person,1738,271,1811,480,0.3279387652873993
1635,potted plant,42,414,169,541,0.4056124687194824
1636,potted plant,1788,463,1919,560,0.3897816836833954
1636,person,1739,271,1813,481,0.34023162722587585
1636,potted plant,42,413,170,540,0.4025391936302185
1637,potted plant,1789,463,1919,560,0.5949817299842834
1637,person,1737,271,1809,479,0.39140549302101135
1637,potted plant,43,413,170,540,0.5383085012435913
1638,potted plant,1788,463,1919,560,0.5205549001693726
1638,person,1734,270,1804,477,0.4619327783584595
1638,potted plant,43,414,169,539,0.44287487864494324
1639,potted plant,1786,462,1919,561,0.3608648180961609
1639,person,1739,270,1813,480,0.4110848307609558
1640,potted plant,1787,462,1919,561,0.39672908186912537
1640,potted plant,42,414,169,539,0.34466156363487244
1641,potted plant,1787,463,1919,560,0.43867167830467224
1641,potted plant,43,414,169,540,0.4846009612083435
1642,potted plant,1788,462,1919,560,0.4578794538974762
1642,person,1740,271,1811,481,0.29685142636299133
1642,potted plant,43,413,169,540,0.4360660910606384
1643,person,1741,272,1814,481,0.36426615715026855
1643,potted plant,42,414,167,538,0.26721107959747314
1644,potted plant,1786,461,1919,559,0.3885650038719177
1644,person,1736,270,1805,479,0.5419225096702576
1644,potted plant,43,413,169,540,0.43295276165008545
1645,potted plant,1786,461,1919,559,0.42994266748428345
1645,person,1735,270,1800,477,0.6339975595474243
1645,potted plant,43,413,170,540,0.4493544399738312
1646,potted plant,1786,461,1919,559,0.4807414710521698
1646,person,1732,270,1795,473,0.7275495529174805
1646,potted plant,43,413,170,541,0.5431113243103027
1647,potted plant,1786,461,1919,558,0.5384059548377991
1647,potted plant,1183,389,1323,514,0.3066255748271942
